"Genus...1","sp.","subsp....3","Flora Alpina ID","Genus...5","species","subsp....7","Genus...8","Name (Euro+Med)","Collector's ID","Next collection","Leaf","Seed","Cap","Photo","Herb","~2C","n individuals","Repr mode","2C (final)","SD","PLT","SDT","...24"
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","FR-464",NA,"X",NA,NA,NA,NA,"2.64","16",NA,NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","FR-645",NA,"X",NA,NA,NA,NA,"7.48","10","Sexual",NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","FR-669",NA,"X",NA,NA,NA,NA,"7.48","6","Sexual",NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","Luca Pegoraro A-76",NA,"X",NA,NA,NA,"X","7.43","3",NA,NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","Luca Pegoraro FR-374",NA,"X",NA,NA,NA,NA,"7.29","9",NA,NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","Luca Pegoraro IT-45",NA,"X",NA,NA,NA,NA,"7.29","4",NA,NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","Luca Pegoraro IT-46",NA,"X",NA,"X","X",NA,"7.15","8",NA,NA,NA,NA,NA,NA
"12","1","0","124.12.1.0","Antennaria","dioica",NA,NA,"Antennaria dioica","MB 74",NA,"X","X","X","X","X","11.44","2",NA,NA,NA,NA,NA,NA
"30","4","1","124.30.4.1","Anthemis","arvensis","ind","7","Anthemis arvensis","FR-587, JB Lautaret",NA,"X",NA,"X","X","X","8.11",NA,NA,"8.11","0.01","2.60","2.50",NA
"30","4","1","124.30.4.1","Anthemis","arvensis","arvensis",NA,"Anthemis arvensis subsp. arvensis",NA,"GARD (3-8)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","4","2","124.30.4.2","Anthemis","arvensis","incrassata",NA,"Anthemis arvensis subsp. incrassata",NA,"GARD (3-8)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","6","0","124.30.6.0","Anthemis","cotula",NA,NA,"Anthemis cotula",NA,"CATALUNYA, GARD (5-7)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2","0","124.30.2.0","Anthemis","cretica",NA,NA,"Anthemis cretica","Oriane Hidalgo 417 (HB Lautaret) redeterminer","CATALUNYA","X",NA,"X","X","X","6.91",NA,NA,"6.91","0.01","1.93","1.64",NA
"30","1","0","124.30.1.0","Anthemis","carpatica",NA,NA,"Anthemis cretica subsp. carpatica","HB Lautaret","CATALUNYA","X",NA,NA,NA,"X","17.44",NA,NA,"17.44","0.10","2.95","2.91",NA
"30","3","0","124.30.3.0","Anthemis","gerardiana",NA,NA,"Anthemis cretica subsp. gerardiana",NA,"end Provence (6-8)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","5","0","124.30.5.0","Anthemis","ruthenica",NA,NA,"Anthemis ruthenica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","0","0","124.30","Anthemis","sp.",NA,NA,"Anthemis sp.","GR 560",NA,"X",NA,NA,NA,NA,"7.37",NA,"Sexual","7.37","0.02","2.50","2.23",NA
"80","1","0","124.80.1.0","Aposeris","foetida",NA,NA,"Aposeris foetida","FR-719",NA,"X",NA,NA,NA,NA,"4.68","6",NA,NA,NA,NA,NA,NA
"80","1","0","124.80.1.0","Aposeris","foetida",NA,NA,"Aposeris foetida","Luca Pegoraro IT-1",NA,"X",NA,NA,NA,"X","5.05","12",NA,"5.05","0.02","2.81","2.05",NA
"80","1","0","124.80.1.0","Aposeris","foetida",NA,NA,"Aposeris foetida","Luca Pegoraro IT-51",NA,"X",NA,NA,NA,NA,"4.79","7","Sexual",NA,NA,NA,NA,NA
"80","1","0","124.80.1.0","Aposeris","foetida",NA,"8","Aposeris foetida","Manica Balant 41",NA,"X",NA,"X","X","X","4.94",NA,NA,"4.94","0.03","2.56","1.62",NA
"56","2","0","124.56.2.0","Arctium","lappa",NA,NA,"Arctium lappa","ALPS-140b","CATALUNYA","X","X",NA,NA,"X","4.09",NA,NA,"4.09","0.05","2.90","2.45",NA
"56","2","0","124.56.2.0","Arctium","lappa",NA,NA,"Arctium lappa","CH-135",NA,"X","X",NA,NA,NA,"3.97","1","Sexual",NA,NA,NA,NA,NA
"56","2","0","124.56.2.0","Arctium","lappa",NA,NA,"Arctium lappa","MB 109",NA,NA,"X",NA,NA,NA,NA,NA,"Sexual",NA,NA,NA,NA,NA
"56","2","0","124.56.2.0","Arctium","lappa",NA,"9","Arctium lappa","OH 488-1, check FCM and ID)",NA,"X","X","X","X","X","4.50","2","Sexual/Apomictic",NA,NA,NA,NA,NA
"56","3","0","124.56.3.0","Arctium","minus","ind",NA,"Arctium minus","ALPS-161","CATALUNYA","X",NA,"X",NA,NA,"4.64",NA,NA,NA,NA,NA,NA,NA
"56","3","0","124.56.3.0","Arctium","minus","ind",NA,"Arctium minus","FR-490",NA,"X","X","X","X","X","4.46",NA,"Sexual",NA,NA,NA,NA,NA
"56","3","0","124.56.3.0","Arctium","minus","ind",NA,"Arctium minus","FR-523",NA,NA,"X",NA,NA,NA,"same",NA,"Sexual",NA,NA,NA,NA,NA
"56","3","1","124.56.3.1","Arctium","minus","minus",NA,"Arctium minus","FR-406",NA,"X",NA,NA,NA,"X","4.61",NA,NA,"4.61","0.05","2.96","2.18",NA
"56","3","2","124.56.3.2","Arctium","minus","pubens",NA,"Arctium minus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","4","0","124.56.4.0","Arctium","nemorosum",NA,NA,"Arctium nemorosum","Luca Pegoraro CH-98; Dubious ID",NA,"X",NA,"X","X",NA,NA,NA,NA,"4.83","0.05","3.13","2.16",NA
"56","0","0","124.56","Arctium","sp",NA,NA,"Arctium sp.","ALPS-235",NA,"X",NA,NA,NA,NA,"4.24",NA,NA,NA,NA,NA,NA,NA
"56","0","0","124.56","Arctium","sp",NA,NA,"Arctium sp.","ALPS-354",NA,"X",NA,NA,NA,NA,"4.71",NA,NA,NA,NA,NA,NA,NA
"56","1","0","124.56.1.0","Arctium","tomentosum",NA,NA,"Arctium tomentosum","CZ-3",NA,"X",NA,NA,NA,NA,"3.79","8",NA,NA,NA,NA,NA,NA
"56","1","0","124.56.1.0","Arctium","tomentosum",NA,NA,"Arctium tomentosum","OH 476 (Slovenia)","MONTPELLIER (JUIN)","X","X","X","X","X",NA,NA,"Sexual","3.70","0.04","3.12","2.00",NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","ALPS-205",NA,"X","X",NA,NA,"X","3.37",NA,NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","ALPS-241",NA,"X","X",NA,NA,"X","3.30",NA,NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","ALPS-258",NA,"X","X",NA,NA,NA,"3.22",NA,NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","ALPS-27",NA,"X","X","X",NA,"X","3.22",NA,NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","ALPS-40",NA,"X",NA,NA,NA,NA,"3.39",NA,NA,"3.39","0.02","2.81","1.84",NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","ALPS-61",NA,"X","X",NA,NA,NA,"3.28",NA,NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","FR-416",NA,"X",NA,NA,NA,NA,"3.41","13",NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","FR-436 = JP 106",NA,"X","X",NA,NA,NA,NA,NA,"Sexual",NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","FR-681",NA,NA,NA,NA,NA,"X",NA,NA,"Sexual",NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","Luca Pegoraro CH-54",NA,"X",NA,NA,NA,NA,"3.60","4",NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","Luca Pegoraro CH-66",NA,"X",NA,NA,NA,NA,"3.64","2",NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","Luca Pegoraro CH-96",NA,"X",NA,NA,NA,NA,"3.40","24",NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","Luca Pegoraro FR-390",NA,"X","X","X","X","X","3.55","18",NA,NA,NA,NA,NA,NA
"45","1","0","124.45.1.0","Arnica","montana",NA,"10","Arnica montana","Manica Balant 47",NA,"X",NA,"?","X","X","3.29",NA,NA,"3.29","0.00","3.94","2.76",NA
"45","1","0","124.45.1.0","Arnica","montana",NA,NA,"Arnica montana","Oriane Hidalgo 292 (HB Lautaret)",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","1","0","124.76.1.0","Arnoseris","minima",NA,"11","Arnoseris minima",NA,"GARD (5-7)/CATALUNYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","7","0","124.40.7.0","Artemisia","abrotanum",NA,"12","Artemisia abrotanum","FR-569, La Grave",NA,"X",NA,NA,NA,"X","13.29","5",NA,"13.29","0.04","3.01","3.75",NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","ALPS-141",NA,"X",NA,NA,NA,"X","9.61",NA,NA,"9.61","0.08","2.87","2.10",NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","ALPS-353",NA,"X",NA,NA,NA,NA,"9.84",NA,NA,NA,NA,NA,NA,NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","CH-138",NA,"X","X",NA,NA,NA,"9.87","4","Sexual",NA,NA,NA,NA,NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","CH-140",NA,"X",NA,"X","X","X","9.38","4",NA,NA,NA,NA,NA,NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","FR-511",NA,"X",NA,NA,NA,"X","9.97",NA,NA,"2.06","0.04","2.16","2.37",NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","FR-703b",NA,"X",NA,NA,NA,NA,"9.97",NA,NA,NA,NA,NA,NA,NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","Luca Pegoraro A-43",NA,"X",NA,NA,NA,NA,"9.96","3",NA,"9.99","0.03","1.76","2.06",NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","MB 116",NA,"X","X",NA,NA,NA,"10.27","4","Fail",NA,NA,NA,NA,NA
"40","3","0","124.40.3.0","Artemisia","absinthium",NA,NA,"Artemisia absinthium","RBGK 1990-3675",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","4","0","124.40.4.0","Artemisia","alba",NA,NA,"Artemisia alba","RBGK 2015-2341",NA,NA,NA,"X","X",NA,"14.09",NA,NA,"14.09","0.01","1.76","1.46",NA
"40","17","0","124.40.17.0","Artemisia","annua",NA,NA,"Artemisia annua","CH-168",NA,"X",NA,NA,NA,"X","3.57","8",NA,"3.58","0.10","2.20","2.60",NA
"40","17","0","124.40.17.0","Artemisia","annua",NA,NA,"Artemisia annua","IT-99",NA,"X",NA,"X","X","X","3.74","8",NA,"3.77","0.00","2.29","2.71",NA
"40","6","0","124.40.6.0","Artemisia","atrata",NA,NA,"Artemisia annua","FR-564, Rolland Douzet 28-07-17",NA,"X",NA,NA,NA,NA,"8.48",NA,NA,"8.48","0.02","2.71","3.08",NA
"40","6","0","124.40.6.0","Artemisia","atrata",NA,NA,"Artemisia annua","Oriane Hidalgo (HB Lautaret)",NA,"X",NA,"X","X","X","8.66",NA,NA,"8.66","0.07","2.79","3.20",NA
"40","19","0","124.40.19.0","Artemisia","campestris","ind",NA,"Artemisia campestris","FR-570, La Grave (not campestris)",NA,"X",NA,NA,NA,"X","6.44","8",NA,NA,NA,NA,NA,NA
"40","19","0","124.40.19.0","Artemisia","campestris","ind",NA,"Artemisia campestris","OH 523",NA,"X",NA,NA,NA,NA,NA,NA,NA,"11.43","0.03","1.89","2.34",NA
"40","19","2","124.40.19.2","Artemisia","campestris","alpina",NA,"Artemisia campestris subsp. alpina (preliminary accepted)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","20","0","124.40.20.0","Artemisia","borealis",NA,NA,"Artemisia campestris subsp. borealis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","19","1","124.40.19.1","Artemisia","campestris","campestris",NA,"Artemisia campestris subsp. campestris","CH-131",NA,"X",NA,"X","X","X","10.89","3",NA,"11.26","0.16","1.87","1.98",NA
"40","9","0","124.40.9.0","Artemisia","chamaemelifolia",NA,NA,"Artemisia chamaemelifolia","FR-565, Rolland Douzet 28-07-17",NA,"X",NA,NA,NA,NA,"6.43",NA,NA,NA,NA,NA,NA,NA
"40","9","0","124.40.9.0","Artemisia","chamaemelifolia",NA,NA,"Artemisia chamaemelifolia","FR-605",NA,"X",NA,NA,NA,NA,"7.37",NA,NA,"7.37","0.04","2.85","2.72",NA
"40","9","0","124.40.9.0","Artemisia","chamaemelifolia",NA,NA,"Artemisia chamaemelifolia","RBGK 1987-1438",NA,"X",NA,NA,NA,NA,"8.40",NA,NA,"8.40","0.01","2.77","3.10",NA
"40","18","0","124.40.18.0","Artemisia","dracunculus",NA,NA,"Artemisia dracunculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","13","0","124.40.13.0","Artemisia","genipi",NA,NA,"Artemisia genipi","CH-154",NA,"X",NA,NA,NA,"X","6.01","4",NA,NA,NA,NA,NA,NA
"40","13","0","124.40.13.0","Artemisia","genipi",NA,NA,"Artemisia genipi","FR-533, Galibier",NA,"X",NA,"X","X","X","6.08",NA,NA,"6.08","0.03","2.78","2.10",NA
"40","13","0","124.40.13.0","Artemisia","genipi",NA,NA,"Artemisia genipi","FR-533b, Galibier",NA,"X",NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA
"40","13","0","124.40.13.0","Artemisia","genipi",NA,NA,"Artemisia genipi","Luca Pegoraro A-128",NA,"X",NA,NA,NA,"X","5.78","3",NA,NA,NA,NA,NA,NA
"40","15","0","124.40.15.0","Artemisia","glacialis",NA,NA,"Artemisia glacialis","CH-147",NA,"X","X","X","X","X","14.20","10","Sexual",NA,NA,NA,NA,NA
"40","15","0","124.40.15.0","Artemisia","glacialis",NA,NA,"Artemisia glacialis","CH-152",NA,"X",NA,"X","X","X","14.20","13",NA,"14.56","0.05","2.14","2.36",NA
"40","15","0","124.40.15.0","Artemisia","glacialis",NA,NA,"Artemisia glacialis","Oriane Hidalgo (HB Lautaret)",NA,"X",NA,"X","X","X","9.89",NA,NA,"9.89","0.06","2.20","1.70",NA
"40","11","0","124.40.11.0","Artemisia","nitida",NA,NA,"Artemisia nitida","OH 470",NA,"X",NA,"X","X","X","14.19",NA,"Sexual","19.35","0.07","2.03","1.98",NA
"40","14","0","124.40.14.0","Artemisia","nivalis",NA,NA,"Artemisia nivalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","16","0","124.40.16.0","Artemisia","pedemontana",NA,NA,"Artemisia pedemontana","RBGK 1949-2903",NA,"X",NA,"X","X",NA,"9.02",NA,NA,"9.02","0.04","2.10","2.63",NA
"40","8","0","124.40.8.0","Artemisia","pontica",NA,NA,"Artemisia pontica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","21","0","124.40.21.0","Artemisia","scoparia",NA,NA,"Artemisia scoparia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","12","0","124.40.12.0","Artemisia","eriantha",NA,NA,"Artemisia umbelliformis subsp. eriantha","Oriane Hidalgo 392 (HB Lautaret)",NA,"X",NA,"X","X","X","3.02",NA,NA,"3.02","0.04","2.35","2.27",NA
"40","12","0","124.40.12.0","Artemisia","eriantha",NA,NA,"Artemisia umbelliformis subsp. eriantha",NA,NA,"X",NA,NA,NA,NA,"6.73",NA,NA,"6.73","0.04","2.76","3.11",NA
"40","10","0","124.40.10.0","Artemisia","umbelliformis",NA,NA,"Artemisia umbelliformis subsp. umbelliformis","ALPS-272",NA,"X",NA,NA,NA,"X","14.40",NA,NA,NA,NA,NA,NA,NA
"40","10","0","124.40.10.0","Artemisia","umbelliformis",NA,NA,"Artemisia umbelliformis subsp. umbelliformis","CH-186",NA,"X",NA,NA,NA,"X","14.43","3",NA,NA,NA,NA,NA,NA
"40","10","0","124.40.10.0","Artemisia","umbelliformis",NA,NA,"Artemisia umbelliformis subsp. umbelliformis","FR-698",NA,NA,NA,"X","X",NA,"14.05",NA,NA,"14.05","0.06","2.85","2.54",NA
"40","10","0","124.40.10.0","Artemisia","umbelliformis",NA,NA,"Artemisia umbelliformis subsp. umbelliformis","Luca Pegoraro FR-636",NA,"X",NA,NA,NA,NA,"14.09","13",NA,NA,NA,NA,NA,NA
"40","10","0","124.40.10.0","Artemisia","umbelliformis",NA,NA,"Artemisia umbelliformis subsp. umbelliformis","Luca Pegoraro FR-698",NA,"X",NA,NA,NA,NA,"13.86","19","Sexual",NA,NA,NA,NA,NA
"40","5","0","124.40.5.0","Artemisia","vallesiaca",NA,NA,"Artemisia vallesiaca","ALPS -142",NA,"X",NA,NA,NA,"X","9.42",NA,NA,"9.42","0.02","2.98","2.65",NA
"40","5","0","124.40.5.0","Artemisia","vallesiaca",NA,NA,"Artemisia vallesiaca","CH-141, check ploidy FCM, notebook 4",NA,"X",NA,NA,NA,NA,"10.65","8",NA,NA,NA,NA,NA,NA
"40","5","0","124.40.5.0","Artemisia","vallesiaca",NA,NA,"Artemisia vallesiaca","CH-164, check ploidy FCM, notebook 4",NA,"X",NA,"X","X","X","10.44","10",NA,"10.67","0.01","2.19","2.57",NA
"40","2","0","124.40.2.0","Artemisia","verlotiorum",NA,NA,"Artemisia verlotiorum","Luca Pegoraro CH-30",NA,"X",NA,NA,NA,NA,"5.98","4",NA,"5.98","0.05","2.98","3.40",NA
"40","1","0","124.40.1.0","Artemisia","vulgaris",NA,NA,"Artemisia vulgaris","CH-137",NA,"X","X","X","X","X","6.62","7","Sexual",NA,NA,NA,NA,NA
"40","1","0","124.40.1.0","Artemisia","vulgaris",NA,NA,"Artemisia vulgaris","FR-568, La Grave",NA,"X","X",NA,NA,"X","6.77",NA,NA,"6.77","0.03","2.46","2.63",NA
"40","1","0","124.40.1.0","Artemisia","vulgaris",NA,NA,"Artemisia vulgaris","FR-703c",NA,"X",NA,NA,NA,NA,"2.97",NA,NA,NA,NA,NA,NA,NA
"40","1","0","124.40.1.0","Artemisia","vulgaris",NA,NA,"Artemisia vulgaris","Maarten Christenhusz 13-07-2017 (UK)",NA,"X",NA,"X","X","X","6.66",NA,NA,"6.66","0.02","2.30","2.70",NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-100",NA,"X","X",NA,NA,NA,"7.67",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-127",NA,"X","X",NA,NA,NA,"7.70",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-200",NA,"X","X",NA,NA,NA,"4.74",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-21",NA,"X",NA,NA,NA,NA,"7.77",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-260",NA,"X",NA,NA,NA,"X","10.56",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-263",NA,"X","X",NA,NA,NA,"10.60",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-284",NA,"X","X",NA,NA,"X","10.72",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-304",NA,"X","X",NA,NA,"X","10.67",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-325",NA,"X","X",NA,NA,"X","10.60",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-35",NA,"X","X",NA,NA,NA,"7.84",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-37",NA,"X",NA,NA,NA,NA,"7.77",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-7",NA,"X","X",NA,NA,"X","7.70",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","ALPS-80",NA,"X","X",NA,NA,"X","7.72",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","FR-420",NA,NA,"X",NA,NA,NA,"7.63",NA,NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","FR-462",NA,"X","X",NA,NA,"X","7.90","19",NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","FR-531, JB Lautaret",NA,"X","X",NA,NA,"X","7.43","6",NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","Luca Pegoraro A-113",NA,"X",NA,NA,NA,"X","7.72","4",NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","Luca Pegoraro A-121",NA,"X",NA,NA,NA,"X","7.68","2",NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","Luca Pegoraro FR-382",NA,"X",NA,NA,NA,NA,"7.63","4",NA,NA,NA,NA,NA,NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,"13","Aster alpinus","Luca Pegoraro FR-391",NA,"X","X","X","X","X","7.69","10","Sexual","7.69","0.02","2.22","2.46",NA
"4","6","0","124.4.6.0","Aster","alpinus",NA,NA,"Aster alpinus","MB 72",NA,"X",NA,"X","X","X","7.52","2",NA,NA,NA,NA,NA,NA
"4","5","0","124.4.5.0","Aster","amellus",NA,NA,"Aster amellus",NA,NA,"X",NA,"X","X","X","8.60",NA,NA,NA,NA,NA,NA,NA
"4","5","0","124.4.5.0","Aster","amellus",NA,NA,"Aster amellus","IT-87",NA,"X","X",NA,NA,NA,"8.46","2","Fail?",NA,NA,NA,NA,NA
"4","5","0","124.4.5.0","Aster","amellus",NA,NA,"Aster amellus","OH 500",NA,"X",NA,"X","X","X",NA,NA,NA,"8.96","0.28","2.62","2.96",NA
"4","5","0","124.4.5.0","Aster","amellus",NA,NA,"Aster amellus","RBGK 2015-2549",NA,"X",NA,"X","X",NA,"27.48",NA,NA,"27.48","0.14","2.66","2.25",NA
"4","7","0","124.4.7.0","Aster","bellidiastrum",NA,NA,"Bellidiastrum michelii","CH-20",NA,"X",NA,NA,NA,"X","3.42","8",NA,NA,NA,NA,NA,NA
"4","7","0","124.4.7.0","Aster","bellidiastrum",NA,NA,"Bellidiastrum michelii","FR-415",NA,"X","X",NA,NA,"X","3.53","14","Sexual",NA,NA,NA,NA,NA
"4","7","0","124.4.7.0","Aster","bellidiastrum",NA,NA,"Bellidiastrum michelii","Luca pegoraro A-14",NA,"X","X",NA,NA,NA,"3.20","8",NA,"3.32","0.00","1.97","1.72",NA
"4","7","0","124.4.7.0","Aster","bellidiastrum",NA,NA,"Bellidiastrum michelii","Luca Pegoraro A-70",NA,"X",NA,NA,NA,"X","3.34","10",NA,NA,NA,NA,NA,NA
"4","7","0","124.4.7.0","Aster","bellidiastrum",NA,"14","Bellidiastrum michelii","Manica Balant 5",NA,"X",NA,"X","X","X","3.25",NA,NA,"3.25","0.01","2.71","2.40",NA
"4","7","0","124.4.7.0","Aster","bellidiastrum",NA,NA,"Bellidiastrum michelii","Oriane Hidalgo 297 (Col d'Izoard)",NA,"X","X","X","X","X","3.24",NA,NA,"3.24","0.03","2.49","2.12",NA
"3","1","0","124.3.1.0","Bellis","perennis",NA,NA,"Bellis perennis","Ceske same GS as RBGK",NA,"X","X",NA,NA,NA,NA,NA,"Sexual",NA,NA,NA,NA,NA
"3","1","0","124.3.1.0","Bellis","perennis",NA,NA,"Bellis perennis","JdV 343 (Alps)",NA,"X",NA,NA,NA,NA,"3.79",NA,NA,"3.79","0.00","2.27","2.64",NA
"3","1","0","124.3.1.0","Bellis","perennis",NA,NA,"Bellis perennis","Luca Pegoraro IT-5",NA,"X",NA,NA,NA,NA,"5.41",NA,NA,NA,NA,NA,NA,NA
"3","1","0","124.3.1.0","Bellis","perennis",NA,"15","Bellis perennis","Oriane Hidalgo (RBGK wild)",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2","0","124.3.2.0","Bellis","sylvestris",NA,NA,"Bellis sylvestris","FR-486",NA,"X",NA,"X","X","X","3.21","5",NA,NA,NA,NA,NA,NA
"55","1","0","124.55.1.0","Berardia","subacaulis",NA,NA,"Berardia lanuginosa","ALPS-213",NA,"X",NA,NA,NA,NA,"2.95",NA,NA,NA,NA,NA,NA,NA
"55","1","0","124.55.1.0","Berardia","subacaulis",NA,"16","Berardia lanuginosa","ALPS-252",NA,"X","X","X",NA,"X","3.03",NA,NA,"3.03","0.01","2.96","1.86",NA
"55","1","0","124.55.1.0","Berardia","subacaulis",NA,NA,"Berardia lanuginosa","ALPS-279",NA,"X",NA,NA,NA,NA,"3.00",NA,NA,NA,NA,NA,NA,NA
"55","1","0","124.55.1.0","Berardia","subacaulis",NA,NA,"Berardia lanuginosa","Luca Pegoraro FR-366",NA,"X",NA,"X","X",NA,"3.18","4",NA,NA,NA,NA,NA,NA
"55","1","0","124.55.1.0","Berardia","subacaulis",NA,NA,"Berardia lanuginosa","Luca Pegoraro FR-694b",NA,"X",NA,NA,NA,NA,"3.07","1",NA,NA,NA,NA,NA,NA
"55","1","0","124.55.1.0","Berardia","subacaulis",NA,NA,"Berardia lanuginosa","Oriane Hidalgo 307 (Col d'Izoard)",NA,NA,NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA
